teff,radius_km,mass_mjup
3611.4,322069.9,411.207
6348.8,801495.9,1269.445
5125.4,581357.0,818.15
2373.2,183445.9,182.809
5333.0,568851.6,858.897
2280.8,149963.9,157.135
3859.7,333747.7,438.726
6631.0,799876.2,1313.609
4459.5,393243.4,532.867
3485.8,287378.1,351.199
5799.1,731410.2,1075.109
6162.8,762624.8,1151.713
7330.3,883657.1,1509.02
5595.4,750481.9,1062.187
6847.9,842780.7,1255.054
5322.7,613857.3,947.762
4714.5,505069.6,650.304
4237.5,431105.8,564.299
3706.1,340872.4,433.651
2379.7,186523.9,197.63
2883.4,215960.9,243.121
3464.1,343000.0,418.289
4251.3,472167.5,637.807
7649.2,996603.5,1676.74
4316.2,352150.7,507.636
5961.3,784951.8,1178.685
6571.0,787982.5,1252.973
3842.9,358517.0,435.687
5173.8,601720.4,847.857
3907.6,336267.4,431.466
6916.0,988175.2,1523.803
5390.0,609405.3,876.448
2405.5,187344.1,201.146
4154.9,441214.6,598.019
8318.7,1260234.5,1981.62
3883.2,343707.4,453.681
4866.3,525745.3,753.15
5495.4,535056.6,815.152
2903.2,212788.6,227.7
5108.9,540479.2,792.372
2198.5,159199.4,170.741
3161.6,260628.6,317.112
6097.0,803501.0,1249.35
4734.9,473318.9,699.916
3481.6,294074.1,410.784
4663.1,546223.0,752.389
3643.4,346498.1,500.206
4134.6,421202.9,530.376
4856.6,660958.5,891.39
3009.4,248423.7,292.148
4270.2,438464.4,542.374
3500.5,326934.1,408.213
2140.6,165204.6,157.135
2812.3,216166.2,250.047
7436.5,977613.2,1858.033
4807.0,510986.3,715.87
2300.2,185739.9,180.686
2226.2,156643.3,157.135
3851.9,362932.6,479.649
7661.9,1113515.4,1847.551
4046.2,372578.2,451.664
6974.6,925811.9,1505.328
4804.8,572788.1,697.199
4818.8,528611.4,767.572
2406.9,177905.6,178.928
5896.8,761156.0,1117.672
3574.6,311490.3,400.825
5938.0,683709.0,1052.6
2885.1,249208.1,272.409
4319.1,452001.5,605.548
4618.2,510886.0,697.24
3763.4,334016.6,463.735
4843.2,536957.0,727.398
3617.3,342034.1,423.587
3340.1,262601.7,311.179
8686.2,1147609.2,1914.698
6095.7,771334.5,1222.685
3042.9,237972.6,284.367
5355.9,570602.8,830.112
2997.4,242321.5,288.565
2436.3,207998.4,202.088
6644.1,815999.1,1207.854
2297.7,145299.8,157.135
6012.6,805673.8,1108.105
3911.1,332859.1,428.281
3869.8,349807.1,442.731
4810.6,545305.0,730.456
4966.7,527691.3,838.689
2871.7,232219.6,269.75
5726.1,617924.5,936.236
4395.6,435130.0,575.256
2445.0,181452.2,190.793
4095.3,357420.5,457.852
7084.7,969382.5,1598.192
8353.8,1244507.7,2027.633
5504.1,645396.0,935.951
2732.7,186219.6,201.169
5131.7,553353.8,779.639
5768.0,759501.9,1042.275
5435.2,644718.0,942.278
5603.1,647199.4,988.36
4595.1,459920.0,703.596
3757.6,355638.7,495.264
3237.6,264203.0,321.553
2188.3,151684.7,157.135
4586.2,484681.6,690.329
4388.8,459348.0,609.958
5126.4,557440.1,822.873
2384.4,161455.1,178.666
5680.7,625648.0,882.952
9602.4,1612243.6,2749.616
4588.5,398424.7,559.292
3916.6,389446.6,499.572
4775.5,444197.4,673.491
9126.9,1378660.0,2700.842
2645.1,200916.6,230.094
4832.4,483019.0,618.449
2871.1,229936.8,275.614
2998.0,270109.1,337.854
3893.6,388436.8,504.458
6489.6,956043.8,1555.05
8127.8,1229279.0,2241.444
4729.7,590244.6,753.409
3515.9,309894.0,387.59
10279.0,2008423.8,3914.171
3608.1,297839.4,371.995
3011.6,283176.9,331.347
2224.1,162222.8,157.135
7079.6,1070172.1,1617.384
6238.9,719413.2,1145.69
10978.7,2010532.1,3684.793
2447.8,167993.2,171.336
7248.1,1076147.1,1700.36
4126.0,416931.6,555.557
5748.6,666912.0,1005.348
2329.4,159813.6,157.135
7630.9,1081971.4,1713.996
5682.7,718862.6,989.605
4060.3,394310.7,508.818
5291.6,603576.0,883.02
3051.3,216106.7,283.307
3509.7,254208.9,329.137
3357.5,291136.4,361.39
2203.1,144339.7,157.135
5681.6,726763.3,1051.469
6708.4,808391.0,1371.636
2829.6,248404.8,298.339
4676.4,489650.4,695.108
3803.3,358287.2,423.879
4567.0,479878.2,684.033
3197.0,273227.5,316.613
3114.4,228724.5,257.622
6327.0,825311.0,1225.766
3641.2,400867.1,498.685
8723.7,1471927.3,2678.671
4121.6,378925.8,544.991
2724.6,217815.1,248.917
6727.2,882129.0,1411.271
5207.1,609897.2,872.893
5738.3,616496.5,943.163
6320.1,913197.1,1370.539
3115.2,262987.3,310.243
3915.9,352210.9,473.852
3865.9,350320.7,457.271
2443.4,191818.6,185.532
3336.6,349175.3,424.546
7024.9,998562.4,1541.395
4469.3,442852.3,635.696
2459.1,162392.9,177.443
2301.1,147400.2,157.135
8069.5,1181852.7,2008.412
3989.9,374415.9,488.168
3322.9,257346.3,311.593
3831.4,329456.9,421.002
2278.1,148434.1,159.633
7900.2,993078.3,1652.968
3401.2,328503.8,382.483
6761.3,896266.2,1580.417
4170.4,421122.3,547.343
7161.4,1078100.6,1661.565
4106.0,468078.4,645.69
5614.5,675838.2,1044.27
5535.2,666557.3,937.268
5240.8,569601.9,867.627
4557.5,500438.7,694.958
3726.6,327072.4,435.195
8885.2,1253530.7,2458.008
2917.7,221400.9,252.786
3989.7,376872.0,526.852
4257.1,403958.4,531.363
4600.5,548678.5,726.165
3368.4,332992.4,371.42
4965.0,492699.3,676.616
3664.3,377814.0,458.233
2177.3,155581.7,157.135
3901.5,395164.1,529.084
2537.2,178841.3,216.264
2247.9,165429.8,157.135
4441.7,414921.1,586.255
4970.3,587564.9,777.93
4987.2,577502.8,802.649
4886.4,549586.4,829.26
2171.4,154906.6,157.135
2219.7,185205.1,175.317
9321.5,1542958.6,2575.809
2767.4,198641.6,225.766
5218.2,572792.1,858.965
3153.4,258378.0,301.823
4370.1,417961.5,559.844
3178.8,282593.9,315.168
5417.6,596641.6,825.507
4144.5,401765.1,586.209
3363.7,306803.9,365.83
2626.8,201597.4,225.227
4671.2,476655.5,651.482
2366.9,185466.9,197.574
5143.9,559946.8,740.968
12042.6,2285968.7,4359.643
7551.1,920850.6,1558.622
5449.2,634288.3,936.705
3861.8,370435.4,490.025
2295.0,140208.5,157.135
2499.4,169748.9,180.876
6658.9,1003835.0,1476.246
2744.2,220858.3,277.822
2865.7,254746.9,298.843
3862.6,358773.9,459.413
2832.9,204784.5,223.082
2366.2,172990.2,195.349
3960.6,360863.9,504.098
2813.6,210309.0,255.945
3273.5,265361.3,288.951
3264.8,230329.6,279.746
5129.9,546808.2,799.848
3857.5,382937.9,435.449
3937.3,343936.0,454.654
4938.0,598414.3,849.4
3968.3,385257.7,468.239
3506.9,352019.8,419.558
4905.4,507263.1,767.077
5598.4,594329.3,899.602
3863.6,369664.0,466.343
4411.5,464387.2,560.266
3141.1,232800.9,279.611
2692.7,224239.5,262.387
5106.2,671265.4,975.849
5121.3,550125.1,751.469
5151.0,555491.1,757.767
4623.1,459920.6,658.385
4228.9,401611.0,544.945
5606.8,634011.1,920.291
6168.2,779225.6,1115.499
5827.8,711847.9,1094.236
4076.6,374731.2,484.071
7047.4,930041.3,1605.568
4524.2,509155.5,631.164
5314.6,606508.8,874.003
4423.5,506768.7,659.04
4381.7,470146.4,640.669
3321.9,250186.0,290.18
5230.8,583742.7,923.962
13052.1,2251133.4,5200.37
3595.9,334706.5,388.153
4195.7,420722.3,555.942
3506.8,303366.1,366.445
3401.2,274570.3,354.303
7353.4,1035757.5,1822.798
3183.3,273563.2,305.24
3302.9,321711.2,358.305
2396.7,147844.2,157.135
3063.4,254022.3,285.113
2173.7,153964.8,157.135
5343.7,598012.2,873.6
12167.7,2670250.5,5012.74
3561.5,308966.1,390.7
2215.4,162269.4,157.135
5681.5,728961.2,1084.379
2948.0,250331.9,292.252
7603.5,990905.2,1496.072
3660.7,338652.3,418.284
3113.6,265106.1,315.534
3712.6,382426.6,454.879
5651.0,694587.4,966.948
3634.4,367150.8,437.103
3201.7,239285.6,351.826
3766.8,360004.1,447.291
2443.8,178200.4,188.379
4715.9,516218.8,723.007
2157.2,157230.3,157.135
3363.7,304597.2,367.061
5445.8,675722.3,968.202
4506.0,480238.3,670.267
5241.3,631312.4,844.877
4351.3,399138.6,498.213
6905.1,874443.5,1347.697
6410.4,744832.2,1106.18
4781.2,565550.7,752.195
6349.5,766161.8,1108.721
5579.5,645790.7,961.235
3560.9,316866.7,368.442
2421.6,169789.1,177.753
4774.5,577761.9,736.729
5240.7,601400.6,815.291
6465.2,783735.0,1264.289
2610.7,245959.0,246.87
2821.9,200898.2,252.889
5092.9,555947.9,760.582
4015.1,369297.6,495.761
2277.9,167558.3,157.135
4612.3,516347.3,710.345
2258.5,146574.3,157.135
2781.2,214764.9,245.099
6987.7,923400.2,1560.521
8296.2,1278639.9,2285.014
2597.0,179846.4,197.107
3628.1,311803.7,402.619
4197.9,417081.3,543.374
9092.2,1287244.0,2206.026
3414.3,277194.2,352.921
3537.7,270947.8,357.496
7710.7,1103614.7,1829.09
3464.2,322872.9,388.155
5239.8,661446.8,939.619
2275.2,158778.1,159.654
3428.4,387818.0,457.351
2260.0,160304.6,157.135
2704.6,231788.7,224.274
5680.8,803023.2,1032.528
3990.1,355035.5,504.329
3417.8,291986.1,405.97
3194.2,246951.5,287.157
3688.5,356112.8,439.493
4437.5,484268.1,669.223
6205.8,781477.7,1159.316
2245.4,150462.0,157.135
2881.0,226183.0,268.575
4276.7,431698.2,596.85
3925.8,371872.2,484.818
5073.4,541606.7,726.713
4637.7,464262.8,651.359
3608.9,324178.4,410.655
3419.3,293281.9,343.386
3705.5,338348.9,430.78
6596.8,887807.7,1325.077
3060.9,238502.5,291.057
4079.3,363212.1,499.113
4322.1,457480.7,608.627
7321.4,1117118.6,1846.307
3754.3,315902.7,412.167
6386.5,794444.7,1137.008
6426.2,975384.2,1417.013
4011.3,372337.8,498.732
3686.8,376458.4,443.026
3707.6,287448.2,402.729
3722.6,358227.6,427.212
6586.0,665247.2,1045.118
4431.2,487865.3,632.462
4777.6,444047.3,634.648
2772.1,193140.0,212.008
2826.7,206031.4,240.746
9706.7,1577403.3,2953.844
3818.2,391171.4,454.927
2991.7,241625.1,281.197
7611.3,1119320.3,1663.665
4420.6,470923.7,658.892
5125.2,626179.2,836.634
3821.8,337650.5,469.748
3354.1,321345.4,406.112
3949.7,349378.6,457.958
2442.4,177274.5,172.275
3845.2,381790.4,489.11
4797.6,436484.8,666.489
8084.4,1236239.5,2332.616
4234.4,402264.8,562.705
2224.2,159800.3,157.135
3948.2,392271.4,486.728
12364.4,2306535.1,4775.377
5775.7,680916.4,1055.381
2901.9,245996.7,273.13
5162.8,553865.8,845.412
3200.0,253861.2,288.72
2314.0,170390.4,176.339
3886.3,315439.4,396.508
4133.4,433196.4,565.217
2257.1,153289.3,157.135
2631.2,195640.5,207.958
4055.7,377004.3,529.418
3663.6,317305.2,377.851
4896.5,543577.6,721.714
2484.3,185902.1,197.264
5756.0,653776.2,933.514
2435.2,185602.0,202.239
7744.3,1207098.3,1973.05
2286.4,153007.2,157.135
2716.8,186887.2,217.664
4897.5,545879.3,734.955
7949.8,1078753.7,2007.534
4592.9,497478.8,676.778
5363.9,564519.5,826.383
4155.0,395914.5,532.499
2609.5,208336.4,229.584
3231.5,281696.4,353.698
2664.0,188022.4,197.703
2371.7,176042.1,187.341
4857.0,502929.8,725.76
2743.1,207486.8,212.358
4749.7,496985.7,679.243
2346.1,178488.1,183.884
4421.3,520199.7,666.677
3616.5,313325.2,354.113
6908.7,1020620.4,1631.16
4553.7,485837.6,681.527
6824.3,826790.7,1421.364
2987.3,248501.6,285.565
4276.8,438440.6,549.328
2595.0,216476.8,238.123
3430.0,258115.7,376.2
3777.7,353123.0,425.055
3134.2,262669.1,292.503
2447.2,180111.0,197.131
2219.3,169082.7,168.054
2254.7,157373.3,157.135
2533.2,195776.0,224.109
5539.2,639331.7,870.571
2249.6,143143.7,157.135
2289.8,165236.0,174.316
8061.5,1260272.2,2223.288
3082.8,254846.7,314.346
4368.9,499932.9,680.06
5399.2,646733.1,881.033
5168.0,653166.2,895.499
2271.5,158128.1,157.135
3803.9,316882.9,435.823
2323.6,142654.4,157.135
11061.3,1954336.4,3770.444
2338.4,152248.0,157.135
2831.6,198706.0,225.651
2714.6,225126.9,226.971
2264.4,153340.1,157.163
6892.0,983844.9,1561.669
10425.5,2005207.2,3698.605
3550.9,295396.7,357.824
2459.1,194521.6,181.148
2297.8,145504.1,157.135
3617.0,331826.4,431.264
3838.6,311434.3,406.868
3114.4,284440.7,310.619
4326.5,480644.7,627.571
4682.9,502636.9,721.925
4956.3,472200.5,681.178
3441.1,349928.7,406.947
2543.9,200365.0,216.079
6000.7,659906.0,897.889
4264.5,402364.6,530.348
5676.2,728232.3,1074.252
5380.3,676336.0,992.448
2155.1,155158.7,166.942
2301.6,157655.7,165.274
3102.8,231821.5,285.589
2837.0,207681.2,224.124
5135.6,676741.5,964.982
4464.6,527581.8,696.85
6333.0,840750.9,1273.197
5359.7,513634.6,722.689
4605.0,494930.8,621.167
6726.0,907240.8,1380.66
4701.6,580894.9,766.63
3858.5,449784.6,554.647
7431.6,1033288.3,1731.17
4263.4,439638.1,576.096
3576.1,342000.0,410.83
2871.4,220230.9,267.266
5264.5,595384.1,925.21
6468.8,832879.1,1422.816
4232.6,385398.6,504.052
6680.5,914956.6,1506.439
2210.9,141944.9,157.135
3989.7,389169.1,502.08
4136.0,388256.8,508.333
2946.5,265788.1,292.236
11104.3,2058801.0,3585.358
3887.5,392463.9,497.753
3444.8,297255.7,377.986
4409.7,420469.8,536.127
2150.5,152579.8,157.135
3096.5,242351.0,284.595
6321.9,722802.7,1159.619
3211.0,260757.6,316.264
2912.3,232528.5,269.2
7540.9,969504.7,1508.395
7008.6,974518.3,1546.216
5073.9,612098.4,796.394
3356.1,308768.0,363.823
3732.9,350415.7,432.879
3071.5,234752.5,274.618
2706.8,200150.8,235.511
2465.6,198431.4,226.274
3251.5,259519.5,319.052
2579.4,180755.2,228.049
2302.8,145008.3,157.135
4463.7,499627.5,626.574
4664.1,474365.2,634.293
7807.1,1176164.0,2067.563
3055.4,265424.0,306.382
4541.9,439453.1,666.525
4368.2,496714.9,675.508
3856.7,362316.3,427.896
5168.3,642991.8,956.529
5835.2,603959.6,980.644
4742.4,484293.3,683.558
3657.1,361927.6,427.275
3587.2,322054.7,393.591
2385.0,154401.9,174.368
2906.3,268026.3,274.227
3218.5,251787.3,318.038
2675.1,191617.4,212.222
4697.9,504747.5,748.436
6710.4,822207.3,1377.212
2551.5,217944.6,252.557
4240.4,496134.5,659.76
2755.3,219227.2,228.161
3553.9,322595.5,410.637
2990.1,243890.4,301.0
5196.8,604430.4,852.795
3059.6,265088.9,303.812
5904.6,777869.3,1186.485
3466.2,346423.9,430.704
2907.1,261871.7,311.043
2540.0,179319.6,191.216
4449.4,467062.2,643.877
6093.0,752182.5,1080.209
4483.8,533755.5,654.401
10216.2,1710787.2,3189.865
7233.7,1006050.5,1661.907
3616.4,332560.1,409.776
3608.2,315564.2,406.323
4850.4,563051.8,766.611
2775.3,238427.7,267.223
6741.2,831481.0,1343.947
5038.4,528759.6,702.654
4842.1,472762.3,645.568
5271.5,593888.0,913.303
7944.8,1237226.9,2104.61
4281.7,452309.5,602.581
3876.9,390504.4,479.311
7489.3,1103876.0,1771.059
5798.4,742958.1,1145.048
3384.1,317904.3,405.358
4103.0,401709.5,527.226
3838.7,462400.0,614.56
4708.6,517886.1,702.774
2277.8,169480.3,175.943
2306.3,151818.3,157.135
2980.1,237464.3,256.8
2891.4,207803.5,241.281
3109.1,299220.2,312.495
5042.9,626196.8,875.649
3695.0,339342.9,458.201
4474.0,458600.7,615.063
2336.0,188971.2,195.738
3587.1,292129.7,361.915
5109.2,542484.7,842.794
5298.2,557757.9,848.037
2841.7,257817.7,292.806
4202.7,406992.5,598.085
9183.7,1536835.1,3088.716
4226.6,406585.4,517.633
3070.7,253219.5,300.307
3898.0,345668.5,456.42
4251.7,414465.7,565.514
3917.5,337408.9,464.807
3980.9,401941.1,511.926
2265.6,151615.3,164.049
2762.3,209532.7,241.691
3910.6,369946.1,465.494
3889.7,355283.0,459.555
3639.8,268279.6,332.671
4069.7,323339.0,455.225
3900.4,424116.1,551.488
5814.2,713137.2,1075.167
3862.9,365938.2,484.682
5051.4,491636.4,724.215
3243.9,282521.2,339.329
5242.1,592982.8,832.558
4329.9,512565.4,710.701
5451.9,759313.1,1054.914
5922.8,656893.4,933.023
5190.7,582020.6,843.798
3773.6,389849.2,484.993
4554.2,469960.8,639.602
6013.8,796500.1,1237.113
3106.6,280537.7,310.424
2993.1,255250.6,316.401
4259.7,450535.4,607.69
4750.8,555308.8,733.718
3066.0,238991.2,270.236
4039.3,374519.6,494.327
4036.2,345982.0,486.723
2233.2,136142.9,157.135
3865.4,385495.6,439.869
3703.6,367343.4,462.509
3720.0,350636.4,461.401
7348.4,1015000.7,1643.43
2475.8,174349.2,197.084
2929.4,231385.3,270.124
2220.9,145499.9,157.135
3539.5,273575.1,356.337
3670.9,279211.1,381.686
3244.9,266033.1,348.088
5951.1,860495.6,1281.942
5617.9,663689.6,1050.503
4067.9,432351.5,559.025
3638.5,330692.0,389.463
6410.6,776452.9,1200.46
3890.1,389409.5,516.733
2851.2,237790.7,271.511
2107.1,149364.8,157.135
3439.0,319886.9,367.893
5528.5,715271.0,964.509
10554.3,1867820.3,3288.287
4273.1,374069.5,551.753
3076.0,239129.2,283.339
2383.3,186518.6,202.043
4977.8,584823.1,819.154
2322.0,139890.1,157.135
4992.1,523191.0,818.092
5322.9,724032.1,1014.8
5031.7,515749.9,746.241
3654.7,322565.6,439.845
5353.7,545305.8,827.771
4374.4,455789.0,602.573
2953.5,232640.8,280.439
9095.6,1335931.8,2332.521
3366.3,303877.8,395.452
5915.6,605003.4,981.058
2179.0,163766.5,157.135
6879.1,929994.6,1468.744
7436.1,1014912.4,1714.938
4065.6,397607.2,537.803
4964.5,617572.3,823.666
5042.5,591086.7,823.496
3028.4,280120.8,312.757
5510.0,553275.6,815.97
2893.7,238289.9,273.628
3349.1,275869.5,321.452
6704.8,805418.3,1302.001
6140.4,746881.5,1151.626
3057.4,246583.5,297.132
3064.2,254499.0,290.69
3223.2,247150.4,312.049
5511.7,660664.9,947.556
2565.1,213389.6,234.524
4387.0,498754.4,699.891
5864.6,662674.5,958.468
3549.1,371354.5,488.985
6187.1,742485.8,1184.959
3580.9,338082.0,410.84
3773.1,359161.1,441.908
2633.3,207863.3,238.861
6243.4,748779.1,1191.772
3025.3,242004.3,283.073
5254.1,487945.7,695.987
3991.2,412639.7,495.702
2821.7,206307.5,224.754
3010.9,270514.3,321.362
7431.0,931906.6,1600.245
4472.5,473078.3,617.677
2750.5,202571.8,232.798
4674.0,471780.2,671.5
4124.8,378692.9,466.704
16493.1,3743730.7,8380.524
4442.2,424516.9,660.655
3419.9,310757.1,386.334
7482.1,1006364.8,1648.887
2275.9,149941.1,157.135
3992.5,428858.4,566.491
9317.3,1323016.0,2619.577
3734.1,322412.1,478.092
2275.0,145248.9,157.135
3373.2,314553.0,381.601
7260.7,870278.0,1695.362
4652.4,489107.3,710.895
3096.8,211733.7,267.043
3150.6,254264.4,302.236
3429.9,307766.4,334.415
5306.8,499852.1,702.426
7019.8,943588.3,1543.654
6631.2,822856.5,1226.109
4775.0,537734.7,758.203
2512.4,167839.0,179.517
2316.9,178124.1,180.055
5062.0,578068.7,806.899
2427.7,170591.6,177.528
3836.3,343755.5,437.757
4389.8,478706.6,670.863
2495.7,201285.2,209.905
2771.4,203386.6,229.98
3876.7,400686.2,486.675
4733.6,525660.8,787.878
6249.7,852671.0,1235.13
5193.9,606243.6,856.347
4239.3,399958.0,557.136
3089.8,253828.2,287.748
2704.0,194288.4,221.495
3225.4,288471.1,347.836
4741.6,508905.3,730.565
4856.8,494072.3,688.651
2187.4,159859.3,157.135
2930.7,247566.4,278.737
6251.5,822710.6,1385.986
4214.0,399400.7,559.637
2340.7,162756.9,167.582
9756.1,1859962.3,3505.247
3869.6,379903.2,512.922
4507.0,555380.3,715.646
4953.8,539453.2,724.461
3264.2,306133.6,390.412
3038.3,241556.0,292.099
9887.6,1554333.1,2902.468
6168.1,751819.4,1178.429
5591.4,724171.7,1018.261
5226.3,609763.8,835.377
2842.9,210017.1,233.895
6808.1,943737.0,1469.998
2660.0,242223.1,266.124
4795.6,481956.0,659.677
2271.6,155610.1,157.135
2232.5,157107.8,157.135
4291.7,503653.4,678.552
2914.4,228540.3,273.525
2158.6,147427.6,157.135
4839.5,559146.9,811.698
9549.3,1516001.4,2898.741
7001.5,910984.3,1608.893
3615.2,350793.2,426.697
4224.0,409657.4,528.782
5903.6,663583.8,1073.689
6296.4,815429.5,1296.958
3470.5,317855.9,398.056
4068.2,412992.9,539.689
4567.0,460363.1,668.954
5228.8,534694.6,820.423
3714.7,377091.1,471.633
4127.1,343153.6,476.597
7293.8,963214.1,1596.329
5962.5,859027.6,1391.597
4970.0,541277.4,771.392
8516.3,1228175.0,2098.309
3551.8,338010.1,384.526
7730.1,1052257.5,1941.878
5072.3,593418.5,812.946
15376.4,2909099.0,7328.926
2606.2,198971.6,200.823
2924.9,231763.5,301.238
4721.8,592367.2,735.801
5120.4,507205.4,723.125
8977.9,1501347.5,2527.725
3318.2,274675.1,306.373
6630.6,701973.9,1088.686
6400.4,831954.9,1339.81
5174.2,604706.6,926.42
2745.0,224099.3,242.01
7529.7,971402.0,1632.664
7046.6,848885.2,1413.985
5698.0,605302.5,851.208
4430.4,436674.1,619.017
4564.3,455605.0,629.969
3847.5,382561.9,492.747
4785.3,585992.0,879.946
4131.3,398534.5,538.367
2772.0,250130.6,264.97
2747.9,201549.4,225.514
2799.2,242126.7,286.397
4338.7,457948.1,627.953
4085.6,402478.5,513.744
4523.6,436785.5,624.527
4990.5,564841.4,786.078
3419.7,270599.6,316.679
7853.8,941817.4,1710.654
3569.3,368489.2,423.138
3659.6,325674.4,370.239
5325.5,524935.7,774.491
2224.4,144185.6,157.135
2976.9,243234.1,277.648
6055.3,701714.0,1157.595
2178.5,163275.1,157.135
6272.2,803841.5,1292.207
7919.4,1150157.5,1774.512
3583.2,302742.1,389.827
4495.4,480499.7,664.226
6181.3,877573.6,1293.784
3284.5,291542.6,360.417
5758.9,710080.4,1056.581
3234.0,274300.8,305.689
3256.9,286166.6,357.29
3069.8,224496.4,275.685
4728.4,464181.4,692.003
6553.2,869605.8,1334.966
3953.0,362503.8,452.628
2532.3,186005.6,188.471
2497.2,196477.7,219.399
4587.2,480664.2,721.591
8512.5,1168652.1,2320.716
4857.5,595582.6,721.082
3692.5,320282.3,384.386
5578.8,660577.7,973.522
3972.0,347866.8,432.869
3410.8,292025.7,387.063
2718.0,207392.5,242.505
7120.2,1083037.8,1633.572
2163.6,157612.6,157.135
5903.3,644527.2,998.693
3034.3,279211.6,361.302
3394.4,299452.8,377.192
8461.1,1173331.6,2053.485
3026.4,279873.6,295.281
3243.0,255808.2,303.499
4233.4,346801.4,472.654
4843.4,521226.8,732.871
3583.5,305100.2,367.732
2462.6,143050.1,157.135
2929.6,233754.2,261.329
6834.8,971508.8,1474.511
4366.1,423029.6,557.639
5138.5,514539.1,755.2
3672.0,329412.3,425.289
3072.6,240847.1,308.572
8604.7,1172830.5,2029.226
3747.1,360144.5,451.143
3584.9,287612.9,367.284
6422.7,894256.1,1270.08
3285.9,261435.9,293.329
3108.1,249441.5,325.107
3965.9,368813.6,529.38
4228.8,381179.8,525.141
4336.3,512005.3,647.21
9536.6,1612261.4,2833.123
4978.2,539299.4,688.443
2081.5,152586.7,157.135
4736.0,488918.8,682.945
4355.2,385424.3,541.301
4154.1,418968.4,543.737
4347.7,464544.7,640.122
3997.1,388415.2,513.031
3868.6,419591.0,503.231
5245.8,590650.8,860.492
3248.3,301676.4,339.198
2732.5,200717.5,244.619
14079.5,3217010.1,6004.885
3262.0,247671.7,294.87
4310.7,442403.3,569.156
2360.1,159385.2,157.29
4561.8,420952.6,576.694
2740.4,228509.3,247.487
3456.8,314371.5,367.549
6121.1,757799.6,1218.86
4657.8,524030.0,768.041
5211.7,578842.6,830.089
2143.4,151630.7,157.135
8733.7,1402826.9,2307.249
2375.3,192288.6,200.92
7617.2,1068783.7,1799.606
5791.8,797287.8,1195.973
5297.4,524363.8,836.08
2850.2,223699.5,263.595
4259.4,447834.1,593.25
3535.8,312452.4,359.219
4081.5,411994.1,537.459
3711.3,366541.4,429.265
2217.8,159273.0,157.135
6553.2,805225.7,1296.599
4123.4,377286.5,491.806
3475.4,298914.3,355.223
3200.1,272764.8,334.246
4955.2,544555.6,700.877
2747.9,212860.2,255.486
2170.1,154938.4,157.135
4790.2,539993.3,728.915
5252.4,550762.6,797.751
3598.0,342629.9,447.003
2666.4,190264.2,208.169
4226.1,441526.0,564.038
2225.9,151879.4,161.285
